"model","term","estimate","std.error","statistic","p.value","stars"
"reg5","avg_score_Q23:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q23:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q23:clusterResidential - High Income (Wellcome)",5.4457091547723,0.842973267337188,6.4601208196962,1.12446238062243e-10,"***"
"reg5","avg_score_Q23:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q23:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q23:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q23:clusterUrban Hub - Local (Wellcome)",-16.4487675232809,2.16350625361388,-7.60282873960045,3.320815922887e-14,"***"
"reg5","avg_score_Q24:scaleUpscales",NA,NA,NA,NA,""
"reg5","avg_score_Q24:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q24:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q24:clusterResidential - High Income (Wellcome)",3.3176747645647,0.948334993592936,3.4984206920332,0.000471258026454787,"***"
"reg5","avg_score_Q24:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q24:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q24:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q24:clusterUrban Hub - Local (Wellcome)",11.7256184943442,1.21331659712464,9.66410458913366,6.08102128619606e-22,"***"
"reg5","avg_score_Q25:scaleUpscales",NA,NA,NA,NA,""
"reg5","avg_score_Q25:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q25:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q25:clusterResidential - High Income (Wellcome)",-1.8344388805926,0.821604792052024,-2.23275095074718,0.0256004020264792,"*"
"reg5","avg_score_Q25:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q25:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q25:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q25:clusterUrban Hub - Local (Wellcome)",27.2984137162435,1.31879283530633,20.6995465742749,3.87337485443486e-92,"***"
"reg5","avg_score_Q26:scaleUpscales",NA,NA,NA,NA,""
"reg5","avg_score_Q26:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q26:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q26:clusterResidential - High Income (Wellcome)",2.39657400319891,0.790067851343279,3.03337744868904,0.00242819107574809,"**"
"reg5","avg_score_Q26:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q26:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q26:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q26:clusterUrban Hub - Local (Wellcome)",-20.8974731451396,1.85297440238348,-11.2777991526808,3.21633965617161e-29,"***"
"reg5","avg_score_Q27:scaleUpscales",NA,NA,NA,NA,""
"reg5","avg_score_Q27:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q27:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q27:clusterResidential - High Income (Wellcome)",-8.65004268452341,0.983662450424288,-8.79371036354224,1.84256274454077e-18,"***"
"reg5","avg_score_Q27:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q27:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q27:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q27:clusterUrban Hub - Local (Wellcome)",-19.4552328885088,1.43928812469646,-13.5172607587601,4.60843315311818e-41,"***"
"reg5","avg_score_Q28:scaleUpscales",NA,NA,NA,NA,""
"reg5","avg_score_Q28:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q28:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q28:clusterResidential - High Income (Wellcome)",0.699518527874127,0.672976486004025,1.03943977601313,0.298640181019801,""
"reg5","avg_score_Q28:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q28:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q28:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q28:clusterUrban Hub - Local (Wellcome)",2.099570378214,0.922215113533844,2.276660127775,0.0228399521088822,"*"
"reg5","avg_score_Q29:scaleUpscales",NA,NA,NA,NA,""
"reg5","avg_score_Q29:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q29:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q29:clusterResidential - High Income (Wellcome)",-2.87313136406388,0.796824124729046,-3.60572838459285,0.000313688599062752,"***"
"reg5","avg_score_Q29:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q29:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q29:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q29:clusterUrban Hub - Local (Wellcome)",-12.0108487430308,1.81351262956085,-6.62297496430413,3.8117389218544e-11,"***"
"reg5","avg_score_Q30:scaleUpscales",NA,NA,NA,NA,""
"reg5","avg_score_Q30:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q30:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q30:clusterResidential - High Income (Wellcome)",-6.59406061107615,0.872808369181872,-7.55499241747315,4.78521498642794e-14,"***"
"reg5","avg_score_Q30:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q30:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg5","avg_score_Q30:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg5","avg_score_Q30:clusterUrban Hub - Local (Wellcome)",0.179983538640137,0.86670642475379,0.207663787298295,0.835498213360984,""
